"femaDeclarationString","disasterNumber","state","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate","stateNumberCode","fipsCountyCode","placeCode","designatedArea","declarationRequestNumber","hash","lastRefresh","id","fips","beginyear"
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,23,99023,"Bleckley (County)",18113,"e5267bf02af7a62d3bf488b8549c22db",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9c61",13023,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,25,99025,"Brantley (County)",18113,"8adf5b18a3d5bd571b4cc89170fd4e64",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9c67",13025,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,27,99027,"Brooks (County)",18113,"25ecc88f0b095a6c0accfd0e6d5be6df",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9c72",13027,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,29,99029,"Bryan (County)",18113,"aea9fa49d23bba0451d9a55ca7dc739a",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9c81",13029,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,31,99031,"Bulloch (County)",18113,"d1d3241de93c08de5bbb32c66c9924ce",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9c86",13031,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,33,99033,"Burke (County)",18113,"b069be2d6ef99f7ae1d820143172bd0f",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9c8b",13033,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,35,99035,"Butts (County)",18113,"9e69f06ec8ff98334b32dbe8e6008875",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9c8f",13035,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,37,99037,"Calhoun (County)",18113,"9bf76b0a1ef7304eb2ea1876723cbb80",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9c9b",13037,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,43,99043,"Candler (County)",18113,"39a7891055aa2070088d20022843edd9",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9c9f",13043,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,39,99039,"Camden (County)",18113,"710606a11f9dbce2d47150ff20ab7523",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9ca0",13039,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,49,99049,"Charlton (County)",18113,"b39742f5c0f58927809627aba58971df",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9cb6",13049,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,51,99051,"Chatham (County)",18113,"70e4de7e74e4703307e5acabedf00adc",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9cb8",13051,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,59,99059,"Clarke (County)",18113,"314b9a03e3fd1bd889245d9ccd6f20f5",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9cbd",13059,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,65,99065,"Clinch (County)",18113,"f69a9608e19a123480e33e5b3f622d61",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9cc2",13065,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,69,99069,"Coffee (County)",18113,"e5841c5de3806e2eac78c8715ce2a9ee",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9cc7",13069,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,71,99071,"Colquitt (County)",18113,"7aeab3305199890e8c9969db813555b4",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9cd2",13071,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,73,99073,"Columbia (County)",18113,"e120475f05805f2609cb202b9481f974",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9cd5",13073,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,79,99079,"Crawford (County)",18113,"33ed169bcaaa491aeee9ace331a44fe4",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9ce5",13079,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,81,99081,"Crisp (County)",18113,"d1a85617fec9a69156c5c8a1cc2edaf9",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9cf2",13081,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,91,99091,"Dodge (County)",18113,"626ebf446d82817f715494dd8b8f0fce",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9cf6",13091,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,93,99093,"Dooly (County)",18113,"02b01535fdd6f92a76bcec72770b6077",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9cf9",13093,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,95,99095,"Dougherty (County)",18113,"1dc32862c27f40e0338ba9ab09d98854",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d00",13095,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,99,99099,"Early (County)",18113,"93ef35196e637cd5266e79e241582d5e",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d08",13099,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,61,99061,"Clay (County)",18113,"d1c0ce27a17cf8da55665bc39588d10a",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d0e",13061,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,101,99101,"Echols (County)",18113,"8eb2dc7e4f43e472db9ba8bf7f94af81",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d0f",13101,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,53,99053,"Chattahoochee (County)",18113,"880876a46dc0ee4c4ad9679d56b5f306",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d12",13053,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,75,99075,"Cook (County)",18113,"883ed7721dcd32eed73a41275a75a4d4",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d13",13075,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,87,99087,"Decatur (County)",18113,"8efae6277882ada7d3d2718f6434d984",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d22",13087,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,103,99103,"Effingham (County)",18113,"47922df8c5bd3636e4de0572bf2d2bb9",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d24",13103,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,105,99105,"Elbert (County)",18113,"675a7d8aa95c384589fbbad060b491c7",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d2a",13105,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,107,99107,"Emanuel (County)",18113,"73f8eec3efa2218938b8d27b3dee5b7e",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d2c",13107,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,125,99125,"Glascock (County)",18113,"85a2e2af8917a626c4c203f0faa3980d",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d35",13125,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,109,99109,"Evans (County)",18113,"07694f56d3890645ca74b31c62cf98f4",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d3d",13109,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,127,99127,"Glynn (County)",18113,"7fdc750d5f7ce5f79936a1b93b351022",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d4c",13127,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,153,99153,"Houston (County)",18113,"1a1816342f5ec460886021cf90ddd752",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d52",13153,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,131,99131,"Grady (County)",18113,"f16098478b51007fdb3e0d8221a5dd6f",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d58",13131,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,141,99141,"Hancock (County)",18113,"df815c37478fa7a5745ced57650b29f5",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d5b",13141,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,155,99155,"Irwin (County)",18113,"f440393593dcd402fa223277a62e22e5",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d60",13155,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,133,99133,"Greene (County)",18113,"3d510bb52c107919d5a8348b57aa7c2a",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d63",13133,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,167,99167,"Johnson (County)",18113,"893f1ff59aaa2a224af219bd161f37a9",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d6d",13167,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,163,99163,"Jefferson (County)",18113,"cffb2a2eac59d8d0662d10d5748ea0d7",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d75",13163,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,171,99171,"Lamar (County)",18113,"6f497f9b326671223b1bf8c603d946d6",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d79",13171,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,169,99169,"Jones (County)",18113,"19df17f84fa747b48ff75549c4928ded",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d7c",13169,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,175,99175,"Laurens (County)",18113,"4fa40df0f85f4c2c8d92e39e63545505",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d80",13175,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,177,99177,"Lee (County)",18113,"fc81ce806afe573edc438168b8e1c020",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d86",13177,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,179,99179,"Liberty (County)",18113,"8ba85802c0f929a6f8a09dcedf8b9756",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d8c",13179,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,173,99173,"Lanier (County)",18113,"85d16fb3f997a2b923b0e7d58f04b3e4",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d8e",13173,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,185,99185,"Lowndes (County)",18113,"2db3c21535b0db124999422c58fa96c4",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d98",13185,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,183,99183,"Long (County)",18113,"0385bc319bbf8e18f86f9aa8dae7a0ec",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9d9d",13183,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,159,99159,"Jasper (County)",18113,"59ce53a559f429f541d8fc4a9f72909c",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9db9",13159,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,189,99189,"McDuffie (County)",18113,"722f1957e92e1f67405fbf6a5f8c815f",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9dc5",13189,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,191,99191,"McIntosh (County)",18113,"2cd7fdd1831225d6183d7ff224b84cc6",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9dca",13191,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,201,99201,"Miller (County)",18113,"ae20f168ce2705bbf9039cb8ce000c34",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9dd4",13201,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,165,99165,"Jenkins (County)",18113,"93480f7fff60e5edcff5fe734d29d932",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9de4",13165,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,161,99161,"Jeff Davis (County)",18113,"5490c7517919287d9f977ba0e2ebaaf6",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9de6",13161,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,181,99181,"Lincoln (County)",18113,"0abde80e7b1ca0d8a775a008eb56c0e1",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9dee",13181,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,209,99209,"Montgomery (County)",18113,"aecc88e276b689ca5c358416685853bb",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9df6",13209,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,215,99215,"Muscogee (County)",18113,"ee5c9c72d3a0d83b6cda1df3019fdfd3",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e04",13215,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,207,99207,"Monroe (County)",18113,"1fa4af5464a3ec8aaa462e51df9dc0a5",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e16",13207,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,225,99225,"Peach (County)",18113,"c8505e4596da075851230fedd6a1e5f8",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e1b",13225,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,235,99235,"Pulaski (County)",18113,"802efccb2ec52bb09ba2f2fad368141e",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e23",13235,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,219,99219,"Oconee (County)",18113,"d8d3966ff3a71f757d9af4a80ca48cd1",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e30",13219,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,221,99221,"Oglethorpe (County)",18113,"598292a4bff4d514ad1ad040d874fee3",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e36",13221,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,237,99237,"Putnam (County)",18113,"fc3b68618199f7dcd8e4c5896c144e7a",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e52",13237,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,243,99243,"Randolph (County)",18113,"6675a395a184715eaa618c43dbefe956",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e58",13243,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,245,99245,"Richmond (County)",18113,"7e6c0d5309a11263121adb761bd599c1",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e5b",13245,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,249,99249,"Schley (County)",18113,"2614035ea6a91236e29a66314c0970ea",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e5e",13249,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,251,99251,"Screven (County)",18113,"ee84e030a2509e7578c1c7591e331354",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e60",13251,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,197,99197,"Marion (County)",18113,"11a26970e55b5da770ed15cfaf40aa6d",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e64",13197,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,253,99253,"Seminole (County)",18113,"6b3a786d93294c6001b16a7563508766",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e6b",13253,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,259,99259,"Stewart (County)",18113,"cfc94afeecf2806fa32b657fc979d2c0",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e73",13259,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,193,99193,"Macon (County)",18113,"ac396404b63d9b3f114921a62b04e113",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e77",13193,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,229,99229,"Pierce (County)",18113,"0a37d61d95cfdff847e5f46f2454b7d5",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e85",13229,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,239,99239,"Georgetown - Quitman (County)",18113,"ebf22f89f8037a6968d20e912d578cac",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e86",13239,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,269,99269,"Taylor (County)",18113,"2b4479f525a05742887b7ea1b2a8f030",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e89",13269,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,263,99263,"Talbot (County)",18113,"cc588ef32bf10f35b990864214a78faa",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e8d",13263,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,267,99267,"Tattnall (County)",18113,"099514d81f81e5737eb0bdfe4ff4a60f",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9e97",13267,2018
"EM-3406-GA",3406,"GA","EM",2018-10-11 02:30:00,2019,"Hurricane","HURRICANE MICHAEL",0,0,1,0,2018-10-09 12:38:00,2018-10-24 03:59:00,NA,13,261,99261,"Sumter (County)",18113,"cb9037bf754387186d1ce93f4b290ae8",2020-10-05 14:22:18,"5f7b2c1a31a8c6681cfe9ea3",13261,2018
